acs_id,tract_name,tract_code,acs_tract,boro_code,boro,acs_county,boro_tract_code,CDEligibil,NTACode,PUMA,Shape_Leng,Shape_Area,acs_tract_code,acs_total_pop_est,acs_pct_poc,acs_pct_one_race_est,acs_pct_white_est,acs_pct_black_est,acs_pct_native&alaskan_est,acs_pct_asain_est,acs_pct_hawaiian&pi_est,acs_pct_others_est,acs_pct_two_or_more_races_est,acs_pct_hisp_lat_est,acs_pct_non-hisp_lat_white_est,acs_pct_below_100_pct_below_poverty_level_est,acs_pct_100-149_pct_above_poverty_level_est,acs_pct_150+_pct_above_poverty_level_est,acs_pct_native_born_est,acs_pct_foreign_born_est,tract_arrest_counts
1400000US36081063800,Rosedale,063800,638,4,Queens,Queens County,4063800,I,QN05,4105,12202.3446,7459142.38,63800,3516,96.9,97.4,7.5,83.2,0,0.7,0,6,2.6,14.2,3.1,6.4,2.2,91.4,55.57,2.84,0
1400000US36081003700,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,003700,37,3,Brooklyn,Queens County,3003700,I,BK38,4004,7325.293342,1805697.703,3700,0,,,,,,,,,,,,,,,,,2
1400000US36085000900,Brooklyn Heights-Cobble Hill,000900,9,3,Brooklyn,Richmond County,3000900,I,BK09,4004,5883.375534,1737777.404,900,1510,75.9,90.1,43.4,35.2,0,8.7,0,2.7,9.9,35.7,24.1,27.4,18.1,54.5,74.83,3.84,0
1400000US36047107800,East New York,107800,1078,3,Brooklyn,Kings County,3107800,I,BK82,4008,13423.77201,5449476.031,107800,4662,98.5,98.7,4.9,87,0,0,0,6.8,1.3,9.7,1.5,16.5,4.3,79.2,59.78,2.32,0
1400000US36047111600,East New York,111600,1116,3,Brooklyn,Kings County,3111600,I,BK82,4008,9498.284044,5375936.901,111600,3624,97.3,99.8,17.2,76.6,0,0.2,0,5.7,0.2,24.9,2.7,29.2,12.9,57.9,62.11,7.42,0
1400000US36081077500,Kew Gardens,077500,775,4,Queens,Queens County,4077500,I,QN60,4111,7329.769633,2469600.929,77500,2234,31.2,97.8,82.9,3.1,0,7.3,0,4.6,2.2,18,68.8,7.5,3.8,88.7,48.12,0.72,0
1400000US36047001500,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,001500,15,3,Brooklyn,Kings County,3001500,I,BK38,4004,9618.66407,3310830.166,1500,9011,71.5,94,33.4,26.6,0.2,24,0.1,9.7,6,17.9,28.5,22,7.4,70.6,65.66,3.72,0
1400000US36085001100,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,001100,11,3,Brooklyn,Richmond County,3001100,I,BK38,4004,5760.471755,1814052.453,1100,3314,84.3,94.9,32,49,0,2.4,0,11.5,5.1,40.5,15.7,16.9,26.1,57,68.14,3.26,0
1400000US36061001300,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,001300,13,3,Brooklyn,New York County,3001300,I,BK38,4004,7513.460271,3139245.335,1300,4455,37.4,94.3,69.8,3.9,0,18.1,0,2.4,5.7,9.4,62.6,2.6,0.8,96.6,69.14,2.49,1
1400000US36081026100,Washington Heights South,026100,261,1,Manhattan,Queens County,1026100,E,MN36,3801,5532.100103,1681539.138,26100,6508,93.1,97,33.6,4.6,0,46.7,0,12.2,3,42.6,6.9,12.8,12.3,74.9,31.7,1.83,8
1400000US36047114202,Cypress Hills-City Line,114202,1142.02,3,Brooklyn,Kings County,3114202,E,BK83,4008,5260.697776,1286732.438,114202,3011,96.3,95,23.1,52.9,0,0,0,18.9,5,57,3.7,16.9,5.9,77.3,64.53,8.17,0
1400000US36061004100,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,004100,41,3,Brooklyn,New York County,3004100,I,BK38,4004,5283.856581,1744094.399,4100,7997,66,97.7,37.6,0.9,0.6,57.3,0,1.4,2.3,5.2,34,17.3,8.2,74.5,50.98,2.36,0
1400000US36081004300,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,004300,43,3,Brooklyn,Queens County,3004300,I,BK38,4004,5713.775257,1786641.621,4300,2283,96.2,95.6,21.3,42,0,11.2,0,21.1,4.4,41.5,3.8,38.7,14.8,46.4,64.13,11.83,0
1400000US36081013200,Richmond Hill,013200,132,4,Queens,Queens County,4013200,E,QN54,4111,6670.574231,2070924.135,13200,2265,63.6,97.1,71.3,3.8,3.7,12.1,0,6.3,2.9,43,36.4,24.2,7.2,68.6,56.56,2.96,0
1400000US36081013400,Kew Gardens,013400,134,4,Queens,Queens County,4013400,E,QN60,4111,6553.893519,2055311.827,13400,4678,56.6,98.3,56,14.4,0.4,13,0,14.5,1.7,28.8,43.4,14.4,3.2,82.5,59.41,6.24,0
1400000US36085006700,Carroll Gardens-Columbia Street-Red Hook,006700,67,3,Brooklyn,Richmond County,3006700,I,BK33,4005,5236.047806,1680804.281,6700,2468,15.5,97.2,87.4,2.9,0,4.9,0,1.9,2.8,6.4,84.5,3.1,3.7,93.1,83.67,0.32,0
1400000US36085020801,Rossville-Woodrow,020801,208.01,5,Staten Island,Richmond County,5020801,I,SI32,3901,20661.37039,28016782.91,20801,8498,15.1,99.4,94.4,0.2,0,4.6,0,0.2,0.6,9.8,84.9,9.7,5.5,84.8,84.83,0.19,3
1400000US36085020804,Rossville-Woodrow,020804,208.04,5,Staten Island,Richmond County,5020804,I,SI32,3901,16137.21008,14324580.24,20804,5991,13.8,97.2,89.6,0,2.1,4,0,1.4,2.8,4.4,86.2,2.2,2.3,95.5,87.25,0.27,0
1400000US36047116600,East New York,116600,1166,3,Brooklyn,Kings County,3116600,E,BK82,4008,5251.657009,1715753.181,116600,3128,95.9,99.2,23.8,54.1,0,2.6,2,16.7,0.8,38.7,4.1,11.2,12.6,76.2,51.15,5.98,0
1400000US36081023000,Briarwood-Jamaica Hills,023000,230,4,Queens,Queens County,4023000,I,QN35,4106,6035.910552,1782960.093,23000,2054,71.9,99,40.1,5.6,0,34.8,0,18.5,1,30.8,28.1,12.4,1.8,85.9,45.23,1.8,0
1400000US36081023200,Briarwood-Jamaica Hills,023200,232,4,Queens,Queens County,4023200,I,QN35,4106,8955.449739,3557225.343,23200,5644,83.3,95.2,22.4,16.9,3.1,33.5,0.1,19.1,4.8,21.9,16.7,10.1,8.9,81,42.56,4.16,0
1400000US36047115000,East New York,115000,1150,3,Brooklyn,Kings County,3115000,E,BK82,4008,5234.745226,1703334.316,115000,2557,99,97.5,14.3,59.6,0.4,2.6,0,20.7,2.5,42.8,1,26.3,15.8,57.9,60.74,2.27,0
1400000US36047116200,East New York,116200,1162,3,Brooklyn,Kings County,3116200,E,BK82,4008,5134.956699,1543810.218,116200,2429,100,93.9,4.2,80.3,0.6,2.8,2.6,3.6,6.1,13.4,0,32.6,7.7,59.6,66.86,3.75,0
1400000US36081044601,Jamaica,044601,446.01,4,Queens,Queens County,4044601,I,QN61,4112,6255.706495,2419638.948,44601,3361,99.2,99.5,9.6,29.6,4.3,16.7,2,37.3,0.5,45.9,0.8,15.2,4.5,80.2,42.43,0,0
1400000US36081004700,Carroll Gardens-Columbia Street-Red Hook,004700,47,3,Brooklyn,Queens County,3004700,I,BK33,4005,9926.015169,2892497.218,4700,3665,73.9,95,40.7,28.4,0.2,14.4,0,11.4,5,31,26.1,19,13.2,67.8,68.1,3.27,0
1400000US36081004500,Carroll Gardens-Columbia Street-Red Hook,004500,45,3,Brooklyn,Queens County,3004500,I,BK33,4005,5503.683366,1835597.28,4500,3194,44.6,90.9,63.4,2.8,0,21.9,0,2.8,9.1,17.7,55.4,5.5,5.1,89.4,60.05,2.97,1
1400000US36061004900,Carroll Gardens-Columbia Street-Red Hook,004900,49,3,Brooklyn,New York County,3004900,I,BK33,4005,5528.990739,1051010.624,4900,4404,21.7,97.1,83.2,2.6,0,9.9,0,1.4,2.9,7.7,78.3,12.2,2.6,85.1,72.8,2.07,0
1400000US36047118600,Cypress Hills-City Line,118600,1186,3,Brooklyn,Kings County,3118600,E,BK83,4008,5801.670815,1415166.4,118600,2960,95.9,99.4,31.7,32.7,0,19.2,0,15.8,0.6,44.9,4.1,12.5,7.4,80.1,40.78,10.54,0
1400000US36047118800,Cypress Hills-City Line,118800,1188,3,Brooklyn,Kings County,3118800,E,BK83,4008,6036.017174,1877213.352,118800,4536,92.5,97.6,29.2,34.9,0,24.6,0,8.9,2.4,28.2,7.5,19.9,14.4,65.7,39.31,5.82,0
1400000US36047120200,Cypress Hills-City Line,120200,1202,3,Brooklyn,Kings County,3120200,E,BK83,4008,6114.45576,1641233.45,120200,1933,97.9,99.1,12.4,49.9,0,36,0,0.8,0.9,14.5,2.1,31.4,8.6,60,43.35,3.31,0
1400000US36081113900,Auburndale,113900,1139,4,Queens,Queens County,4113900,E,QN48,4104,10111.02994,4132815.977,113900,3356,60.9,95.8,44.2,2.3,0.3,40.1,0,8.9,4.2,17.2,39.1,11.6,12.5,75.9,50.06,1.79,0
1400000US36081118100,Auburndale,118100,1181,4,Queens,Queens County,4118100,E,QN48,4104,6073.41437,2098923.545,118100,1530,61.6,97.8,43,2.7,0,47.4,0,4.8,2.2,12.4,38.4,13.8,9.9,76.3,48.82,0.33,0
1400000US36081146300,Bayside-Bayside Hills,146300,1463,4,Queens,Queens County,4146300,I,QN46,4104,7523.583687,3524359.199,146300,2979,58.2,100,47.2,3.4,0,40.4,0,9,0,14.5,41.8,5.7,7.3,87,56.8,1.54,0
1400000US36081157101,Bellerose,157101,1571.01,4,Queens,Queens County,4157101,I,QN43,4105,16810.09692,13381461.53,157101,8406,74.3,96.6,31.6,2.1,0,52,0,10.9,3.4,19,25.7,4.2,5.4,90.3,49.7,0.45,0
1400000US36081157902,Glen Oaks-Floral Park-New Hyde Park,157902,1579.02,4,Queens,Queens County,4157902,I,QN44,4105,11455.79691,7773113.899,157902,4129,71.7,94.1,32.5,2,1.8,54.3,1.2,2.3,5.9,5.7,28.3,0.7,6.8,92.5,48.92,1.6,0
1400000US36081000200,Sunset Park West,000200,2,3,Brooklyn,Queens County,3000200,I,BK32,4012,9075.284885,2952085.482,200,3019,86.8,93.4,53.6,4.1,0.3,17.3,0,18,6.6,66.4,13.2,18.9,7.6,73.6,50.75,4.87,2
1400000US36061008000,Sunset Park West,008000,80,3,Brooklyn,New York County,3008000,E,BK32,4012,4989.723075,1506326.523,8000,4964,24.2,98,81.5,1.2,0.3,13.8,0,1.2,2,6.3,75.8,4.3,1.7,93.9,77.16,1.29,0
1400000US36061008200,Sunset Park West,008200,82,3,Brooklyn,New York County,3008200,E,BK32,4012,4989.686721,1517026.09,8200,3241,38,97.7,70.7,2.4,0.5,20.9,0.8,2.6,2.3,10.3,62,3.8,5.4,90.8,72.63,0.99,2
1400000US36081047600,Jamaica Estates-Holliswood,047600,476,4,Queens,Queens County,4047600,I,QN06,4106,11595.61685,5807682.567,47600,1419,68.9,100,33.3,13.4,0.9,41.8,0,10.6,0,13.2,31.1,3.2,2.3,94.5,48.84,1.62,0
1400000US36081044400,Jamaica,044400,444,4,Queens,Queens County,4044400,I,QN61,4112,20651.40916,9708089.706,44400,3529,96.1,98.3,11.1,15.5,0,31.1,0,40.7,1.7,37,3.9,22.5,14.1,63.5,32.45,0.91,1
1400000US36081046800,Jamaica,046800,468,4,Queens,Queens County,4046800,E,QN61,4112,6509.989061,2471077.227,46800,3340,98.9,89.3,3.8,12.8,0,67,0,5.6,10.7,6,1.1,12.2,13.5,74.3,28.44,0.6,1
1400000US36081003300,Grymes Hill-Clifton-Fox Hills,003300,33,5,Staten Island,Queens County,5003300,I,SI08,3903,18608.90037,9209041.488,3300,3569,68.9,94.6,39.1,2.7,2.2,33.3,1.4,16,5.4,28.7,31.1,17.8,8.4,73.8,54.41,0.87,3
1400000US36081003900,Grymes Hill-Clifton-Fox Hills,003900,39,5,Staten Island,Queens County,5003900,I,SI08,3903,11544.62751,6297657.791,3900,1439,68.2,91,53.1,6.5,0.8,9.7,0,20.9,9,51.4,31.8,16.2,24.9,58.9,58.23,4.93,0
1400000US36081015400,park-cemetery-etc-Staten Island,015400,154,5,Staten Island,Queens County,5015400,I,SI99,3901,41471.39196,23382251.11,15400,2170,96.9,94.3,6.5,11.9,0,40.2,0,35.7,5.7,11.5,3.1,12.6,9.6,77.8,24.61,0.55,0
1400000US36085015603,Great Kills,015603,156.03,5,Staten Island,Richmond County,5015603,I,SI54,3901,40925.74804,10215495.56,15603,4844,19.4,100,95.3,0,0,3.2,0,1.4,0,16.2,80.6,10,3.8,86.2,69.67,1.4,0
1400000US36081990100,park-cemetery-etc-Staten Island,990100,9901,5,Staten Island,Queens County,5990100,,SI99,3901,4743.128085,635701.9565,990100,0,,,,,,,,,,,,,,,,,0
1400000US36081071701,Rego Park,071701,717.01,4,Queens,Queens County,4071701,I,QN18,4108,6970.307694,2186093.059,71701,4805,55.1,97.1,53.8,5.2,0,35.3,0,2.7,2.9,12.2,44.9,20.3,11.9,67.8,36.11,1.62,3
1400000US36081071702,Rego Park,071702,717.02,4,Queens,Queens County,4071702,E,QN18,4108,7353.269856,2338238.17,71702,3915,69.7,94.4,33,10,0,46.4,0,5,5.6,8.6,30.3,16.7,5.9,77.4,31.21,3.09,1
1400000US36081047000,Jamaica,047000,470,4,Queens,Queens County,4047000,E,QN61,4112,6633.551282,2473436.482,47000,3197,98.9,95.2,5.7,9.1,0.7,50.2,0,29.6,4.8,25.3,1.1,14.6,10.5,74.9,29.75,1.88,1
1400000US36081048000,Jamaica,048000,480,4,Queens,Queens County,4048000,E,QN61,4112,6511.371125,2482350.128,48000,2293,97.3,98.4,13.8,13.2,2.2,40.9,0,28.3,1.6,23.4,2.7,6.6,15.1,78.2,21.24,7.33,0
1400000US36061013100,Park Slope-Gowanus,013100,131,3,Brooklyn,New York County,3013100,I,BK37,4005,5288.633067,1684556.058,13100,2788,41.7,98.9,70.1,2.2,0,24.3,0,2.3,1.1,14.8,58.3,12.7,8.8,78.5,56.92,4.48,0
1400000US36061013300,Park Slope-Gowanus,013300,133,3,Brooklyn,New York County,3013300,I,BK37,4005,5175.703249,1596011.115,13300,6228,58.3,95.1,57,5.2,0.3,27.6,0,5.1,4.9,22.2,41.7,15.9,6.4,77.7,62.01,1.64,0
1400000US36081004401,Ozone Park,004401,44.01,4,Queens,Queens County,4004401,E,QN56,4113,7932.144502,2833237.847,4401,3732,92.1,95.5,16.7,5.9,0.8,59.2,0,12.9,4.5,25.1,7.9,17.7,15.6,66.7,45.04,4.96,0
1400000US36081005000,Ozone Park,005000,50,4,Queens,Queens County,4005000,I,QN56,4113,5151.949708,1637675.602,5000,49,81.6,100,57.1,0,0,0,0,42.9,0,81.6,18.4,38.8,0,61.2,79.59,0,0
1400000US36085027301,New Springville-Bloomfield-Travis,027301,273.01,5,Staten Island,Richmond County,5027301,I,SI05,3902,23029.35915,32743518.59,27301,3782,45.4,95.1,61.9,0.9,0,30.4,0,1.9,4.9,9.1,54.6,15.1,2.7,82.2,64.99,1.77,0
1400000US36085029103,New Springville-Bloomfield-Travis,029103,291.03,5,Staten Island,Richmond County,5029103,I,SI05,3902,25335.40277,21980473.94,29103,8266,34.2,97.1,75.9,2.2,0,11.3,0.9,6.8,2.9,17.3,65.8,7.1,3.6,89.3,72.04,1.13,2
1400000US36081013000,Bay Ridge,013000,130,3,Brooklyn,Queens County,3013000,E,BK31,4013,5648.236397,1899181.498,13000,1688,62.1,98.3,51.5,9.8,0,26.8,0,10.2,1.7,19.2,37.9,13.7,8,78.4,57.41,1.36,2
1400000US36081013400,Bay Ridge,013400,134,3,Brooklyn,Queens County,3013400,I,BK31,4013,8713.65172,2887189.803,13400,4678,56.6,98.3,56,14.4,0.4,13,0,14.5,1.7,28.8,43.4,14.4,3.2,82.5,59.41,6.24,3
1400000US36047066600,park-cemetery-etc-Brooklyn,066600,666,3,Brooklyn,Kings County,3066600,I,BK99,4009,96985.82593,43486005.75,66600,0,,,,,,,,,,,,,,,,,0
1400000US36081091601,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,091601,916.01,4,Queens,Queens County,4091601,I,QN10,4114,48384.39083,46959894.1,91601,3674,8.9,100,95,0.6,0,0.7,0,3.7,0,6.8,91.1,2.7,1.2,96.2,96.22,0.3,0
1400000US36081091800,park-cemetery-etc-Queens,091800,918,4,Queens,Queens County,4091800,I,QN99,4114,20948.78141,12113532.26,91800,11,0,100,100,0,0,0,0,0,0,0,100,0,0,100,100,0,0
1400000US36081013400,Lenox Hill-Roosevelt Island,013400,134,1,Manhattan,Queens County,1013400,I,MN31,3805,5602.246801,1956780.763,13400,4678,56.6,98.3,56,14.4,0.4,13,0,14.5,1.7,28.8,43.4,14.4,3.2,82.5,59.41,6.24,0
1400000US36061022700,Hamilton Heights,022700,227,1,Manhattan,New York County,1022700,E,MN04,3802,5486.855827,1621656.505,22700,5218,79.1,90.6,34.7,40.3,0,5.3,0,10.3,9.4,36.3,20.9,27.1,9.1,63.8,70.18,2.78,0
1400000US36081094202,Hammels-Arverne-Edgemere,094202,942.02,4,Queens,Queens County,4094202,E,QN12,4114,21769.24734,7608900.278,94202,4806,81.3,96.6,37,42.6,0,6.1,0,11,3.4,34.4,18.7,19.5,15.1,65.4,72.66,3.64,0
1400000US36081094203,Hammels-Arverne-Edgemere,094203,942.03,4,Queens,Queens County,4094203,E,QN12,4114,12045.94888,5483245.536,94203,6602,48,93.2,69.2,14,0,2.3,0,7.7,6.8,30.7,52,10.7,4.7,84.6,57.47,4.97,0
1400000US36081044302,Corona,044302,443.02,4,Queens,Queens County,4044302,E,QN25,4107,6885.488059,2992542.485,44302,4076,97.2,98.7,19,11.8,0,46.1,0,21.8,1.3,43,2.8,17.7,12.5,69.8,36.85,2.55,0
1400000US36081045500,Corona,045500,455,4,Queens,Queens County,4045500,E,QN25,4107,5292.80156,1594376.39,45500,14284,89.6,93,29.8,35.7,0,17.9,0,9.6,7,37.3,10.4,19.8,14.6,65.6,48.96,2.25,0
1400000US36081084900,Flushing,084900,849,4,Queens,Queens County,4084900,E,QN22,4103,8402.519463,3277383.219,84900,6909,99.3,99.3,3.8,7.9,1.5,72.5,0,13.5,0.7,19.1,0.7,34.8,13,52.2,22.35,1.48,1
1400000US36081087100,Flushing,087100,871,4,Queens,Queens County,4087100,I,QN22,4103,11868.90979,4768481.04,87100,2643,96.9,96.2,7.4,20.6,0.2,53,0,14.9,3.8,22.2,3.1,23.7,16.7,59.6,37.04,0.98,0
1400000US36081085900,Flushing,085900,859,4,Queens,Queens County,4085900,E,QN22,4103,6082.7394,1570940.926,85900,5492,90.4,93.5,15.5,3.4,2,72.1,0,0.4,6.5,13.9,9.6,17,13.2,69.8,26.49,1.22,0
1400000US36081079702,Flushing,079702,797.02,4,Queens,Queens County,4079702,E,QN22,4103,8426.367962,3101259.925,79702,4502,91,97.6,13.2,0.4,0,78.5,0,5.5,2.4,10.6,9,27,19.4,53.6,29.14,0.89,0
1400000US36081006501,Astoria,006501,65.01,4,Queens,Queens County,4006501,E,QN70,4101,5124.690751,1198418.245,6501,3450,41.9,97.4,67.6,3.5,0,13.7,0,12.5,2.6,23.6,58.1,14.2,6.9,78.9,60.99,2.61,0
1400000US36081007100,Old Astoria,007100,71,4,Queens,Queens County,4007100,I,QN71,4101,8689.507044,2102179.733,7100,3344,43.9,93.1,69,4.3,0,14.8,0,4.9,6.9,17.9,56.1,10.3,4.5,85.3,57.27,0.54,1
1400000US36081014500,Sunset Park West,014500,145,3,Brooklyn,Queens County,3014500,E,BK32,4012,6539.280972,2317301.585,14500,2412,35.7,98.5,80.7,3.4,1.7,6,0,6.8,1.5,26,64.3,16,6.3,77.7,52.32,3.86,1
1400000US36081006100,Astoria,006100,61,4,Queens,Queens County,4006100,E,QN70,4101,6182.449321,2099196.662,6100,5548,45.6,97,68.9,3.4,0,18.4,0,6.2,3,22.2,54.4,7.6,10.8,81.7,58.83,3.12,1
1400000US36081006300,Astoria,006300,63,4,Queens,Queens County,4006300,E,QN70,4101,6358.782182,2288295.559,6300,5690,44.5,96.3,68.4,2.6,0,18.6,0,6.6,3.7,22.1,55.5,13.2,2.7,84.2,65.06,1.53,1
1400000US36081007500,Astoria,007500,75,4,Queens,Queens County,4007500,I,QN70,4101,4760.636048,1391240.075,7500,3959,43.4,97.1,68.1,1.4,0,24.5,0,3.1,2.9,14.7,56.6,11.6,3.7,84.7,58.93,3.23,0
1400000US36081079701,Flushing,079701,797.01,4,Queens,Queens County,4079701,E,QN22,4103,5015.543904,1199494.729,79701,6676,93.5,97,7.7,3.1,0,79.4,0.1,6.7,3,6.1,6.5,30.7,22.2,47.1,27.2,2.22,1
1400000US36081077907,Kew Gardens Hills,077907,779.07,4,Queens,Queens County,4077907,E,QN37,4106,6170.514077,2307804.321,77907,3500,25.1,99.5,81.5,9.3,2.2,2.9,0,3.6,0.5,12.2,74.9,31.9,10,58.1,69.09,4.37,0
1400000US36081007300,Old Astoria,007300,73,4,Queens,Queens County,4007300,E,QN71,4101,4969.446072,1522290.129,7300,3933,47.6,97.7,59.2,2.4,0.6,24.4,0,11.1,2.3,19.2,52.4,12.1,1,86.9,56.09,2.03,0
1400000US36081008100,Old Astoria,008100,81,4,Queens,Queens County,4008100,E,QN71,4101,5723.347967,1212137.048,8100,1269,61.7,96.2,57,3.5,0,12.3,0,23.5,3.8,42.9,38.3,9,7.1,83.8,50.43,3.94,0
1400000US36081007700,Astoria,007700,77,4,Queens,Queens County,4007700,I,QN70,4101,4849.722987,1363202.12,7700,1856,59.6,94.7,50.6,0.9,0,23.5,0,19.6,5.3,30.8,40.4,14.1,8.7,77.2,60.61,2.16,3
1400000US36081007900,Old Astoria,007900,79,4,Queens,Queens County,4007900,E,QN71,4101,5365.901036,1727510.897,7900,2685,53,95.9,58.2,0,0,25.5,0,12.3,4.1,23.9,47,19.9,10.5,69.6,49.61,1.27,0
1400000US36061016500,Park Slope-Gowanus,016500,165,3,Brooklyn,New York County,3016500,I,BK37,4005,6739.864868,2010391.069,16500,6512,19.7,98.4,83.1,3.8,0,7,0,4.6,1.6,8.3,80.3,7,0.5,92.5,75.8,1.67,0
1400000US36081015700,Park Slope-Gowanus,015700,157,3,Brooklyn,Queens County,3015700,I,BK37,4005,5427.704814,1802056.229,15700,1305,69.7,94.3,47.1,4.1,0.8,25.4,0,16.9,5.7,36.6,30.3,10.3,9.2,80.5,43.07,0.92,0
1400000US36081015900,Park Slope-Gowanus,015900,159,3,Brooklyn,Queens County,3015900,I,BK37,4005,7060.357049,2699302.44,15900,3422,35.6,95.4,70.6,0.3,0.7,12.9,0,10.9,4.6,20.7,64.4,18.6,10.3,71.1,56.43,2.98,2
1400000US36081077904,Kew Gardens Hills,077904,779.04,4,Queens,Queens County,4077904,E,QN37,4106,8327.186565,4125289.612,77904,5781,44.4,95.8,61.7,1.4,1.9,28.5,0,2.2,4.2,9,55.6,4.3,11.4,84.3,53.38,3.39,0
1400000US36081125700,Kew Gardens Hills,125700,1257,4,Queens,Queens County,4125700,E,QN37,4106,8457.521425,3566900.571,125700,3248,84.2,96.7,22.7,17.6,0,46.2,0,10.1,3.3,19.2,15.8,15,6.2,78.7,51.51,1.75,1
1400000US36081009600,South Ozone Park,009600,96,4,Queens,Queens County,4009600,I,QN55,4113,6574.857408,2222233.966,9600,3522,90.9,91.3,23.6,10.7,0.3,25.9,0,30.9,8.7,23,9.1,7,2.2,90.8,39.78,3.86,0
1400000US36081086400,South Ozone Park,086400,864,4,Queens,Queens County,4086400,I,QN55,4113,14997.10482,12090470.83,86400,2727,86.6,93,26.1,8.7,0,32.7,0,25.4,7,39.9,13.4,17.1,6.9,76.1,46.68,3.92,1
1400000US36081083700,Queensboro Hill,083700,837,4,Queens,Queens County,4083700,E,QN62,4103,13901.63425,8455511.329,83700,5283,93.6,97.1,11.8,0.5,0,82.1,0,2.7,2.9,9.7,6.4,11,19.4,69.7,31.25,0.19,1
1400000US36081121500,Queensboro Hill,121500,1215,4,Queens,Queens County,4121500,E,QN62,4103,13129.6986,6903805.484,121500,4447,82,98.3,27.8,4.3,0,60.6,0,5.7,1.7,16.7,18,18.5,12.7,68.8,41.51,2.54,0
1400000US36081014700,Westerleigh,014700,147,5,Staten Island,Queens County,5014700,I,SI07,3903,18387.97239,17975044.61,14700,2768,29.8,97.8,75.8,3.1,0.5,15.2,0,3.1,2.2,12.9,70.2,5.3,7.1,87.6,64.2,1.88,0
1400000US36081015100,Westerleigh,015100,151,5,Staten Island,Queens County,5015100,I,SI07,3903,14272.13879,10824285.24,15100,2613,35.3,98.9,78.6,2.1,0,10,0,8.2,1.1,21.7,64.7,11.2,4.8,84,56.45,3.33,0
1400000US36081035300,East Elmhurst,035300,353,4,Queens,Queens County,4035300,E,QN27,4102,6205.730002,1670746.262,35300,2273,94.7,98.2,23.3,13,0,6.5,0,55.4,1.8,76.6,5.3,16.5,9.3,74.2,35.2,2.11,0
1400000US36081036100,East Elmhurst,036100,361,4,Queens,Queens County,4036100,E,QN27,4102,7450.199915,1693934.805,36100,2238,96.7,96.2,12.7,18.4,0,14.4,0,50.6,3.8,64.7,3.3,13,17,69.9,40.17,0.36,0
1400000US36081036300,East Elmhurst,036300,363,4,Queens,Queens County,4036300,E,QN27,4102,5217.350248,1449335.045,36300,1771,96.3,94.4,16.1,14.9,0,6.5,0,56.9,5.6,72.8,3.7,20.5,6.2,73.3,44.16,4.63,0
1400000US36085030301,Mariner's Harbor-Arlington-Port Ivory-Graniteville,030301,303.01,5,Staten Island,Richmond County,5030301,I,SI12,3903,18499.15225,7812086.815,30301,4972,62.6,95.5,63.4,9.6,0.1,18.1,0,4.2,4.5,31.5,37.4,6.6,7.5,85.9,65.55,4.87,4
1400000US36085030302,Mariner's Harbor-Arlington-Port Ivory-Graniteville,030302,303.02,5,Staten Island,Richmond County,5030302,I,SI12,3903,13923.14147,9788180.305,30302,6702,70.4,97.2,53.6,15.9,0,12.1,0,15.6,2.8,40,29.6,20.7,1.7,77.5,67.22,2.45,2
1400000US36081018000,Bath Beach,018000,180,3,Brooklyn,Queens County,3018000,E,BK27,4017,6100.980458,1896108.777,18000,1328,90.7,93.9,25.5,32.1,14.5,12.3,0,9.6,6.1,17.6,9.3,24.5,4,71.5,53.69,2.03,0
1400000US36081011500,Steinway,011500,115,4,Queens,Queens County,4011500,E,QN72,4101,5907.909148,1997219.087,11500,2438,32.4,93,75.3,0.3,0,9.1,0,8.2,7,19.5,67.6,5,2.5,92.5,67.43,2.17,0
1400000US36081012500,Steinway,012500,125,4,Queens,Queens County,4012500,E,QN72,4101,7021.111875,1752242.275,12500,1762,42.2,95.2,72.2,5.1,0,11.7,0,6.2,4.8,22.6,57.8,5,8.2,86.8,51.76,2.33,7
1400000US36081028100,Jackson Heights,028100,281,4,Queens,Queens County,4028100,E,QN28,4102,7391.199236,1877449.522,28100,5013,68.5,93.4,70.4,1.1,0.4,14.3,0.4,6.9,6.6,50.4,31.5,14,4.6,81.4,47.98,2.41,0
1400000US36081033700,Jackson Heights,033700,337,4,Queens,Queens County,4033700,E,QN28,4102,5720.837963,1623669.18,33700,2999,94.6,100,34.7,0,0,24,0,41.2,0,70.1,5.4,7.9,5.4,86.7,38.11,3.4,0
1400000US36061018400,Bensonhurst West,018400,184,3,Brooklyn,New York County,3018400,I,BK28,4017,5158.192067,1609239.454,18400,7116,88.4,97.4,26.8,37.5,0.9,6.7,0,25.4,2.6,47.2,11.6,37.8,14.2,48,69.03,10.95,0
1400000US36081018600,Bensonhurst West,018600,186,3,Brooklyn,Queens County,3018600,I,BK28,4017,4679.729979,1216850.477,18600,1869,98.3,95.6,3,67.7,0,9,0,15.7,4.4,10.5,1.7,14,18,67.9,68.11,3.69,0
